subject,party,bucket
E100000002653,E100000001145,restatement
E100000002658,E100000001218,restatement
E100000002661,E100000000740,restatement
E100000002661,E100000000753,restatement
E100000002661,E100000000922,restatement
E100000002661,E100000000925,restatement
E100000002663,E100000000081,restatement
E100000002663,E100000000083,restatement
E100000002663,E100000001794,restatement
E100000002665,E100000000059,restatement
E100000002665,E100000000076,restatement
E100000002667,E100000150134,restatement
E100000002670,E100000000551,restatement
E100000002674,E100000000760,restatement
E100000002675,E100000000992,restatement
E100000002682,E100000001248,restatement
E100000002686,E100000001008,restatement
E100000002717,E100000001182,restatement
E100000002718,E100000001184,restatement
E100000002722,E100000001297,restatement
E100000002729,E100000002248,restatement
E100000002735,E100000000273,restatement
E100000002740,E100000000691,restatement
E100000002751,E100000001155,restatement
E100000002760,E100000000650,restatement
E100000002761,E100000001109,restatement
E100000002763,E100000000452,restatement
E100000002764,E100000001103,restatement
E100000002769,E100000001311,restatement
E100000002770,E100000000588,restatement
E100000002770,E100000000590,restatement
E100000002770,E100000001360,restatement
E100000002772,E100000000557,restatement
E100000002774,E100000000955,restatement
E100000002777,E100000001642,restatement
E100000002791,E100000001322,restatement
E100000002793,E100000001164,restatement
E100000002798,E100000000746,restatement
E100000002800,E100000000585,restatement
E100000002804,E100000001293,restatement
E100000002805,E100002000926,restatement
E100000002806,E100000001262,restatement
E100000002810,E100000000064,restatement
E100000002811,E100000001222,restatement
E100000002812,E100000001297,restatement
E100000002816,E100000001244,restatement
E100000002819,E100000000947,restatement
E100000002819,E100001000793,restatement
E100000002832,E100000000586,restatement
E100000002832,E100000001073,restatement
E100000002833,E100000001248,restatement
E100000002836,E100000001306,restatement
E100000002841,E100000001194,restatement
E100000002844,E100000001322,restatement
E100000002846,E100000001322,restatement
E100000002849,E100000001454,restatement
E100000002853,E100000001870,restatement
E100000002859,E100000001223,restatement
E100000002867,E100000000382,restatement
E100000002890,E100000001143,restatement
E100000002891,E100000000963,restatement
E100000002892,E100000000320,restatement
E100000002897,E100000001135,restatement
E100000002899,E100000001870,restatement
E100000002905,E100000001861,restatement
E100000002907,E100000001184,restatement
E100000002909,E100000001107,restatement
E100000002910,E100000000678,restatement
E100000002910,E100001011295,restatement
E100000002918,E100000000854,restatement
E100000002925,E100000001169,restatement
E100000002928,E100000000111,restatement
E100000002932,E100000001252,restatement
E100000002934,E100000000066,restatement
E100000002934,E100000000089,restatement
E100000002934,E100000123261,restatement
E100000002937,E100001016339,restatement
E100000002938,E100001001028,restatement
E100000002945,E100000000436,restatement
E100000002945,E100000000968,restatement
E100000002950,E100000000413,restatement
E100000002950,E100000000425,restatement
E100000002950,E100000000430,restatement
E100000002952,E100000000138,restatement
E100000002954,E100000001184,restatement
E100000002959,E100000001475,restatement
E100000002960,E100000001475,restatement
E100000002983,E100000001322,restatement
E100000002986,E100000001063,restatement
E100000002989,E100000001209,restatement
E100000002990,E100000001209,restatement
E100000002998,E100000001173,restatement
E100000003003,E100000001210,restatement
E100000003007,E100000000815,restatement
E100000003009,E100000001213,restatement
E100000003018,E100000000864,restatement
E100000003020,E100000000552,restatement
E100000003032,E100001011244,restatement
E100000003037,E100000001216,restatement
E100000003039,E100000001218,restatement
E100000003042,E100000000786,restatement
E100000003042,E100000000807,restatement
E100000003046,E100000000410,restatement
E100000003056,E100001000977,restatement
E100000003061,E100000000511,restatement
E100000003062,E100000000511,restatement
E100000003065,E100000000935,restatement
E100000003067,E100000000516,restatement
E100000003076,E100000000898,restatement
E100000003076,E100000001492,restatement
E100000003082,E100000000406,restatement
E100000003084,E100000001149,restatement
E100000003084,E100000001184,restatement
E100000003085,E100000001149,restatement
E100000003086,E100000001222,restatement
E100000003088,E100002000697,restatement
E100000003092,E100000001381,restatement
E100000003095,E100000000090,restatement
E100000003095,E100000000092,restatement
E100000003095,E100000001507,restatement
E100000003096,E100000000834,restatement
E100000003097,E100000000757,restatement
E100000003099,E100000000543,restatement
E100000003102,E100000001291,restatement
E100000003104,E100000000811,restatement
E100000003105,E100000001029,restatement
E100000003106,E100000001272,restatement
E100000003107,E100000000544,restatement
E100000003107,E100000000558,restatement
E100000003107,E100001000427,restatement
E100000003112,E100000000388,restatement
E100000003114,E100000000641,restatement
E100000003115,E100000001170,restatement
E100000003120,E100000000646,restatement
E100000003147,E100000001165,restatement
E100000003149,E100000000516,restatement
E100000003153,E100000000641,restatement
E100000003165,E100000002328,restatement
E100000003167,E100000001515,restatement
E100000003171,E100000001325,restatement
E100000003172,E100000001508,restatement
E100000003179,E100000001173,restatement
E100000003180,E100000001173,restatement
E100000003181,E100000001064,restatement
E100000003182,E100000001212,restatement
E100000003187,E100000001231,restatement
E100000003189,E100000001296,restatement
E100000003195,E100000001297,restatement
E100000003203,E100000000453,restatement
E100000003204,E100000000461,restatement
E100000003205,E100000001248,restatement
E100000003206,E100000001248,restatement
E100000003208,E100000000561,restatement
E100000003210,E100000001170,restatement
E100000003215,E100000001383,restatement
E100000003215,E100000001384,restatement
E100000003215,E100000001582,restatement
E100000003218,E100000001212,restatement
E100000003221,E100000000649,restatement
E100000003221,E100000001011,restatement
E100000003231,E100000000213,restatement
E100000003267,E100000001248,restatement
E100000003268,E100000000171,restatement
E100000003279,E100000001110,restatement
E100000003282,E100000000869,restatement
E100000003291,E100000000084,restatement
E100000003299,E100000001238,restatement
E100000003301,E100000001238,restatement
E100000003302,E100000001238,restatement
E100000003303,E100000001238,restatement
E100000003305,E100000001454,restatement
E100000003305,E100000001492,restatement
E100000003307,E100000001110,restatement
E100000003308,E100000001110,restatement
E100000003312,E100000000965,restatement
E100000003313,E100000001234,restatement
E100000003317,E100002007777,restatement
E100000003322,E100000000555,restatement
E100000003326,E100000001122,restatement
E100000003339,E100000000874,restatement
E100000003345,E100000000876,restatement
E100000003353,E100001000094,restatement
E100000003356,E100000000641,restatement
E100000003357,E100000000562,restatement
E100000003358,E100000001480,restatement
E100000003360,E100000000794,restatement
E100000003386,E100000000036,restatement
E100000003387,E100000001454,restatement
E100000003388,E100000001146,restatement
E100000003389,E100000002111,restatement
E100000003390,E100000002111,restatement
E100000003403,E100000000657,restatement
E100000003403,E100000000659,restatement
E100000003404,E100000000868,restatement
E100000003404,E100001000979,restatement
E100000003405,E100000003464,restatement
E100000003406,E100000000635,restatement
E100000003410,E100000001052,restatement
E100000003412,E100000001379,restatement
E100000003418,E100000000554,restatement
E100000003419,E100000001180,restatement
E100000003419,E100000001198,restatement
E100000003421,E100000001285,restatement
E100000003422,E100000000542,restatement
E100000003422,E100000000546,restatement
E100000003433,E100000000648,restatement
E100000003433,E100000000654,restatement
E100000003433,E100000001143,restatement
E100000003433,E100000001982,restatement
E100000003435,E100000123261,restatement
E100000003435,E100001015587,restatement
E100000003438,E100000000532,restatement
E100000003444,E100000001454,restatement
E100000003446,E100000000697,restatement
E100000003446,E100000004342,restatement
E100000003450,E100000001471,restatement
E100000003452,E100000000875,restatement
E100000003460,E100000000861,restatement
E100000003461,E100000000869,restatement
E100000003462,E100000000869,restatement
E100000003466,E100000001248,restatement
E100000003472,E100000001322,restatement
E100000003473,E100000001297,restatement
E100000003474,E100000001297,restatement
E100000003477,E100000001922,restatement
E100000003479,E100000001222,restatement
E100000003481,E100000001143,restatement
E100000003485,E100000001143,restatement
E100000003485,E100000001158,restatement
E100000003487,E100000001202,restatement
E100000003489,E100000000654,restatement
E100000003489,E100000001218,restatement
E100000003490,E100000001219,restatement
E100000003493,E100000001163,restatement
E100000003495,E100000001642,restatement
E100000003503,E100000000552,restatement
E100000003507,E100000000913,restatement
E100000003508,E100000001642,restatement
E100000003513,E100000001065,restatement
E100000003514,E100000150492,restatement
E100000003515,E100000000169,restatement
E100000003515,E100000000598,restatement
E100000003516,E100000001253,restatement
E100000003521,E100000000553,restatement
E100000003524,E100000000572,restatement
E100000003526,E100000001173,restatement
E100000003527,E100000002008,restatement
E100000003527,E100001000414,restatement
E100000003528,E100000001297,restatement
E100000003529,E100000000524,restatement
E100000003531,E100000001712,restatement
E100000003538,E100000000398,restatement
E100000003538,E100000000399,restatement
E100000003538,E100000000432,restatement
E100000003541,E100000001275,restatement
E100000003543,E100000001131,restatement
E100000003545,E100000001200,restatement
E100000003545,E100000001223,restatement
E100000003545,E100000001264,restatement
E100000003550,E100000001108,restatement
E100000003550,E100000001125,restatement
E100000003552,E100000000697,restatement
E100000003552,E100000000885,restatement
E100000003555,E100001000732,restatement
E100000003555,E100001000899,restatement
E100000003555,E100001000900,restatement
E100000003559,E100000001272,restatement
E100000003564,E100000001253,restatement
E100000003566,E100000000115,restatement
E100000003566,E100000000125,restatement
E100000003569,E100000001150,restatement
E100000003572,E100000001322,restatement
E100000003575,E100000001642,restatement
E100000003583,E100000000637,restatement
E100000003583,E100000000650,restatement
E100000003587,E100000000557,restatement
E100000003588,E100000001259,restatement
E100000003598,E100000001234,restatement
E100000003599,E100000001976,restatement
E100000003602,E100000001261,restatement
E100000003606,E100000001042,restatement
E100000003608,E100000001173,restatement
E100000003609,E100000002168,restatement
E100000003609,E100001011099,restatement
E100000003613,E100000001262,restatement
E100000003619,E100000000654,restatement
E100000003620,E100000120900,restatement
E100000003632,E100000001026,restatement
E100000003634,E100000001029,restatement
E100000003634,E100000001636,restatement
E100000003640,E100000001642,restatement
E100000003644,E100000000017,restatement
E100000003644,E100000000657,restatement
E100000003646,E100000000123,restatement
E100000003648,E100000001190,restatement
E100000003656,E100000120936,restatement
E100000003664,E100000000794,restatement
E100000003665,E100000001005,restatement
E100000003665,E100000001231,restatement
E100000003665,E100000002192,restatement
E100000003670,E100001011122,restatement
E100000003675,E100000000654,restatement
E100000003676,E100001016123,restatement
E100000003676,E100001016124,restatement
E100000003681,E100000000513,restatement
E100000003681,E100000000524,restatement
E100000003681,E100001015587,restatement
E100000003683,E100000000903,restatement
E100000003689,E100000000549,restatement
E100000003692,E100000001263,restatement
E100000003694,E100000000653,restatement
E100000003705,E100000000466,restatement
E100000003705,E100000001204,restatement
E100000003705,E100000001223,restatement
E100000003705,E100000002248,restatement
E100000003706,E100001010459,restatement
E100000003711,E100000001005,restatement
E100000003711,E100000001231,restatement
E100000003711,E100000002192,restatement
E100000003714,E100000001182,restatement
E100000003716,E100000123261,restatement
E100000003716,E100001000252,restatement
E100000003723,E100000001005,restatement
E100000003723,E100000001147,restatement
E100000003723,E100000001231,restatement
E100000003723,E100000002192,restatement
E100000003725,E100000000654,restatement
E100000003734,E100000001281,restatement
E100000003735,E100000001001,restatement
E100000003738,E100000000973,restatement
E100000003741,E100001000272,restatement
E100000003743,E100002001118,restatement
E100000003746,E100000000865,restatement
E100000003749,E100000001280,restatement
E100000003750,E100000001023,restatement
E100000003750,E100000001043,restatement
E100000003760,E100000000534,restatement
E100000003760,E100000000539,restatement
E100000003760,E100000000540,restatement
E100000003760,E100000000900,restatement
E100000003761,E100000000541,restatement
E100000003770,E100000000486,restatement
E100000003770,E100000000813,restatement
E100000003771,E100000000165,restatement
E100000003773,E100000000799,restatement
E100000003779,E100000001280,restatement
E100000003785,E100000001162,restatement
E100000003785,E100000001262,restatement
E100000003785,E100000001328,restatement
E100000003789,E100000000545,restatement
E100000003789,E100000000556,restatement
E100000003789,E100000000562,restatement
E100000003789,E100000000563,restatement
E100000003790,E100000001170,restatement
E100000003791,E100000000597,restatement
E100000003800,E100000001306,restatement
E100000003807,E100000000635,restatement
E100000003807,E100000001262,restatement
E100000003809,E100000001337,restatement
E100000003812,E100000001628,restatement
E100000003813,E100000001282,restatement
E100000003814,E100000000924,restatement
E100000003820,E100000001284,restatement
E100000003821,E100000000971,restatement
E100000003826,E100000001384,restatement
E100000003828,E100000000888,restatement
E100000003832,E100000000649,restatement
E100000003832,E100000001044,restatement
E100000003834,E100000000165,restatement
E100000003835,E100000000520,restatement
E100000003843,E100000000323,restatement
E100000003849,E100000002574,restatement
E100000003856,E100000000543,restatement
E100000003858,E100000000566,restatement
E100000003859,E100000000769,restatement
E100000003859,E100000001099,restatement
E100000003861,E100000001118,restatement
E100000003864,E100000000108,restatement
E100000003864,E100000000622,restatement
E100000003865,E100000000874,restatement
E100000003877,E100000001590,restatement
E100000003879,E100000000526,restatement
E100000003883,E100001000329,restatement
E100000003884,E100000001061,restatement
E100000003885,E100000000552,restatement
E100000003885,E100000000559,restatement
E100000003885,E100000000567,restatement
E100000003887,E100000001320,restatement
E100000003890,E100000001533,restatement
E100000003890,E100001000083,restatement
E100000003893,E100000000445,restatement
E100000003894,E100000001173,restatement
E100000003895,E100000001628,restatement
E100000003906,E100000001143,restatement
E100000003926,E100000000459,restatement
E100000003929,E100000000649,restatement
E100000003939,E100000000732,restatement
E100000003939,E100000001025,restatement
E100000003939,E100000001037,restatement
E100000003941,E100000000434,restatement
E100000003946,E100000000705,restatement
E100000003946,E100000000706,restatement
E100000003947,E100000000889,restatement
E100000003950,E100000123261,restatement
E100000003950,E100001015587,restatement
E100000003952,E100000000795,restatement
E100000003956,E100000001100,restatement
E100000003957,E100000000959,restatement
E100000003971,E100000001222,restatement
E100000003981,E100000000909,restatement
E100000003985,E100000000382,restatement
E100000003985,E100000000644,restatement
E100000003985,E100000000646,restatement
E100000003985,E100000000648,restatement
E100000003985,E100000000649,restatement
E100000003988,E100000001223,restatement
E100000003991,E100000000564,restatement
E100000004019,E100000001222,restatement
E100000004022,E100000000746,restatement
E100000004038,E100000000700,restatement
E100000004039,E100000001022,restatement
E100000004048,E100000001155,restatement
E100000004053,E100000000975,restatement
E100000004060,E100000000610,restatement
E100000004062,E100001000952,restatement
E100000004067,E100000000004,restatement
E100000004074,E100000000415,restatement
E100000004074,E100000000552,restatement
E100000004083,E100000000706,restatement
E100000004083,E100000123261,restatement
E100000004086,E100000001187,restatement
E100000004086,E100000001227,restatement
E100000004086,E100000001228,restatement
E100000004086,E100000001310,restatement
E100000004089,E100000001195,restatement
E100000004090,E100000000529,restatement
E100000004092,E100000001318,restatement
E100000004095,E100000000408,restatement
E100000004105,E100000001017,restatement
E100000004106,E100000001017,restatement
E100000004115,E100000000134,restatement
E100000004117,E100000000110,restatement
E100000004117,E100000001350,restatement
E100000004117,E100000001356,restatement
E100000004129,E100000000731,restatement
E100000004134,E100000001180,restatement
E100000004134,E100000001198,restatement
E100000004135,E100000000117,restatement
E100000004140,E100000000746,restatement
E100000004140,E100000001180,restatement
E100000004140,E100000001213,restatement
E100000004141,E100000000325,restatement
E100000004144,E100000000706,restatement
E100000004157,E100001011249,restatement
E100000004161,E100000000550,restatement
E100000004166,E100000000566,restatement
E100000004173,E100000000706,restatement
E100000004174,E100000000769,restatement
E100000004174,E100000001099,restatement
E100000004175,E100000001300,restatement
E100000004177,E100001010071,restatement
E100000004178,E100000001533,restatement
E100000004178,E100000001705,restatement
E100000004178,E100000001720,restatement
E100000004193,E100000001205,restatement
E100000004196,E100000001180,restatement
E100000004201,E100000000882,restatement
E100000004201,E100000001603,restatement
E100000004202,E100001015600,restatement
E100000004202,E100001015601,restatement
E100000004202,E100001015602,restatement
E100000004202,E100001015603,restatement
E100000004202,E100001015604,restatement
E100000004223,E100000000639,restatement
E100000004225,E100000000710,restatement
E100000004225,E100000000723,restatement
E100000004225,E100000001092,restatement
E100000004236,E100000000387,restatement
E100000004236,E100000000509,restatement
E100000004236,E100000000523,restatement
E100000004236,E100000000651,restatement
E100000004236,E100000000725,restatement
E100000004236,E100000000728,restatement
E100000004236,E100000001034,restatement
E100000004239,E100000000661,restatement
E100000004239,E100000001032,restatement
E100000004243,E100000000764,restatement
E100000004247,E100000123261,restatement
E100000004250,E100000000217,restatement
E100000004252,E100000130895,restatement
E100000004253,E100000000970,restatement
E100000004258,E100000000372,restatement
E100000004259,E100000000892,restatement
E100000004259,E100001010061,restatement
E100000004262,E100000001317,restatement
E100000004268,E100000000091,restatement
E100000004273,E100000000047,restatement
E100000004274,E100000000047,restatement
E100000004275,E100000000047,restatement
E100000004278,E100000000047,restatement
E100000004280,E100000001391,restatement
E100000004280,E100000001591,restatement
E100000004280,E100000001629,restatement
E100000004280,E100000001726,restatement
E100000004283,E100000000082,restatement
E100000004289,E100000000075,restatement
E100000004290,E100000001272,restatement
E100000004291,E100000001321,restatement
E100000004298,E100001000092,restatement
E100000004308,E100000000869,restatement
E100000004314,E100000001173,restatement
E100000004315,E100000001222,restatement
E100000004332,E100000001289,restatement
E100000004333,E100000001289,restatement
E100000004335,E100000000530,restatement
E100000004341,E100000000120,restatement
E100000004343,E100000001108,restatement
E100000004343,E100000001125,restatement
E100000004347,E100000001115,restatement
E100000004351,E100000000707,restatement
E100000004352,E100000000707,restatement
E100000004388,E100000001073,restatement
E100000120012,E100000001305,restatement
E100000120012,E100000129143,restatement
E100000120024,E100000134268,restatement
E100000120024,E100002000306,restatement
E100000120063,E100000120064,restatement
E100000120071,E100000121166,restatement
E100000120081,E100000120080,restatement
E100000120081,E100000120932,restatement
E100000120102,E100000120760,restatement
E100000120116,E100001010888,restatement
E100000120117,E100000000039,restatement
E100000120117,E100000001781,restatement
E100000120147,E100000123261,restatement
E100000120153,E100000001914,restatement
E100000120156,E100001010155,restatement
E100000120158,E100000120517,restatement
E100000120192,E100000120242,restatement
E100000120192,E100000123211,restatement
E100000120210,E100001011370,restatement
E100000120218,E100000001051,restatement
E100000120218,E100000120043,restatement
E100000120224,E100000120114,restatement
E100000120233,E100000120849,restatement
E100000120254,E100000000864,restatement
E100000120265,E100000120263,restatement
E100000120278,E100000000849,restatement
E100000120290,E100000121359,restatement
E100000120294,E100001011592,restatement
E100000120309,E100001000178,restatement
E100000120309,E100001011399,restatement
E100000120309,E100001011400,restatement
E100000120312,E100000000533,restatement
E100000120331,E100001010086,restatement
E100000120343,E100000001104,restatement
E100000120354,E100000004269,restatement
E100000120355,E100000120289,restatement
E100000120383,E100000120205,restatement
E100000120389,E100001010041,restatement
E100000120400,E100000120399,restatement
E100000120402,E100000001827,restatement
E100000120435,E100000000510,restatement
E100000120442,E100000123261,restatement
E100000120444,E100000123261,restatement
E100000120447,E100000120446,restatement
E100000120451,E100000120452,restatement
E100000120453,E100002007991,restatement
E100000120473,E100000001714,restatement
E100000120473,E100001010877,restatement
E100000120474,E100000000814,restatement
E100000120478,E100000000512,restatement
E100000120517,E100000123261,restatement
E100000120517,E100001000520,restatement
E100000120517,E100001010420,restatement
E100000120517,E100001015587,restatement
E100000120541,E100000000940,restatement
E100000120541,E100000123261,restatement
E100000120541,E100001000730,restatement
E100000120541,E100001015587,restatement
E100000120551,E100000120550,restatement
E100000120551,E100001010134,restatement
E100000120556,E100000120731,restatement
E100000120560,E100000123261,restatement
E100000120560,E100001000520,restatement
E100000120560,E100001010420,restatement
E100000120560,E100001015587,restatement
E100000120561,E100000121514,restatement
E100000120561,E100001000397,restatement
E100000120563,E100000120562,restatement
E100000120569,E100000121375,restatement
E100000120577,E100000000170,restatement
E100000120586,E100000120460,restatement
E100000120600,E100001011626,restatement
E100000120600,E100001011627,restatement
E100000120600,E100001011628,restatement
E100000120603,E100000000975,restatement
E100000120615,E100000120439,restatement
E100000120618,E100000120439,restatement
E100000120629,E100001010889,restatement
E100000120631,E100001016716,restatement
E100000120631,E100001016717,restatement
E100000120645,E100001011276,restatement
E100000120648,E100000120647,restatement
E100000120652,E100001011386,restatement
E100000120664,E100001000738,restatement
E100000120720,E100001000404,restatement
E100000120747,E100001010920,restatement
E100000120749,E100001000178,restatement
E100000120749,E100001000179,restatement
E100000120749,E100001011617,restatement
E100000120768,E100000120767,restatement
E100000120776,E100000120777,restatement
E100000120829,E100001011606,restatement
E100000120829,E100001011607,restatement
E100000120837,E100000120836,restatement
E100000120874,E100002003327,restatement
E100000120887,E100000121181,restatement
E100000120893,E100000120765,restatement
E100000120900,E100000125809,restatement
E100000120900,E100000132805,restatement
E100000120931,E100001000178,restatement
E100000120931,E100001000179,restatement
E100000120931,E100001015587,restatement
E100000120933,E100000000652,restatement
E100000120943,E100001000404,restatement
E100000120951,E100000123261,restatement
E100000120951,E100001015587,restatement
E100000120959,E100001011554,restatement
E100000120963,E100000001642,restatement
E100000120964,E100000003709,restatement
E100000120984,E100000000826,restatement
E100000120985,E100000000826,restatement
E100000120988,E100001000691,restatement
E100000120999,E100000121138,restatement
E100000120999,E100001000921,restatement
E100000121000,E100000120173,restatement
E100000121004,E100000120669,restatement
E100000121011,E100001010924,restatement
E100000121011,E100001010925,restatement
E100000121017,E100001013557,restatement
E100000121020,E100000120543,restatement
E100000121020,E100000120928,restatement
E100000121022,E100001010086,restatement
E100000121035,E100000120495,restatement
E100000121037,E100001010086,restatement
E100000121042,E100000121153,restatement
E100000121042,E100000126280,restatement
E100000121042,E100000128998,restatement
E100000121044,E100000121447,restatement
E100000121046,E100001010086,restatement
E100000121047,E100000120543,restatement
E100000121047,E100000120928,restatement
E100000121051,E100000120086,restatement
E100000121062,E100000001220,restatement
E100000121063,E100001010086,restatement
E100000121077,E100000121030,restatement
E100000121077,E100000121058,restatement
E100000121085,E100000120543,restatement
E100000121091,E100000000804,restatement
E100000121093,E100001000068,restatement
E100000121116,E100001001129,restatement
E100000121120,E100001000404,restatement
E100000121121,E100000120883,restatement
E100000121125,E100000120607,restatement
E100000121126,E100000000369,restatement
E100000121126,E100000151577,restatement
E100000121126,E100001011534,restatement
E100000121126,E100001015587,restatement
E100000121126,E100002000150,restatement
E100000121126,E100002000151,restatement
E100000121128,E100000121129,restatement
E100000121154,E100000004303,restatement
E100000121154,E100000121528,restatement
E100000121154,E100001000537,restatement
E100000121155,E100000002130,restatement
E100000121162,E100000001454,restatement
E100000121170,E100000000484,restatement
E100000121175,E100001015587,restatement
E100000121175,E100001015964,restatement
E100000121175,E100001015965,restatement
E100000121175,E100001015966,restatement
E100000121175,E100001015967,restatement
E100000121176,E100001000178,restatement
E100000121176,E100001000179,restatement
E100000121179,E100001011225,restatement
E100000121201,E100000000608,restatement
E100000121201,E100000001454,restatement
E100000121206,E100000123261,restatement
E100000121206,E100001010948,restatement
E100000121208,E100002000673,restatement
E100000121216,E100001000694,restatement
E100000121231,E100000000382,restatement
E100000121231,E100000120910,restatement
E100000121235,E100001010822,restatement
E100000121235,E100001011107,restatement
E100000121254,E100000000975,restatement
E100000121263,E100000001492,restatement
E100000121263,E100001011300,restatement
E100000121296,E100000001052,restatement
E100000121296,E100000120477,restatement
E100000121304,E100000121305,restatement
E100000121317,E100000120972,restatement
E100000121322,E100000123261,restatement
E100000121331,E100001000388,restatement
E100000121339,E100000121514,restatement
E100000121361,E100000121360,restatement
E100000121376,E100000120530,restatement
E100000121380,E100001000404,restatement
E100000121381,E100001000404,restatement
E100000121395,E100000123261,restatement
E100000121408,E100001010018,restatement
E100000121447,E100001013557,restatement
E100000121460,E100000000641,restatement
E100000121460,E100000000655,restatement
E100000121460,E100001000932,restatement
E100000121498,E100002000119,restatement
E100000121508,E100000121509,restatement
E100000121519,E100000001772,restatement
E100000121521,E100001000083,restatement
E100000121531,E100000126498,restatement
E100000121576,E100000000826,restatement
E100000121601,E100001010797,restatement
E100000121876,E100000121901,restatement
E100000123048,E100000123961,restatement
E100000123057,E100000123951,restatement
E100000123951,E100000001366,restatement
E100000123951,E100000123439,restatement
E100000123961,E100000123261,restatement
E100000123961,E100000124677,restatement
E100000123961,E100000124678,restatement
E100000124677,E100000125231,restatement
E100000124678,E100000123261,restatement
E100000125231,E100000126087,restatement
E100000126377,E100000123983,restatement
E100000126489,E100000122410,restatement
E100000126489,E100000127986,restatement
E100000126489,E100000130575,restatement
E100000126981,E100000122410,restatement
E100000126981,E100000130574,restatement
E100000127986,E100000123261,restatement
E100000129837,E100000123261,restatement
E100000130690,E100000130966,restatement
E100000130693,E100000130695,restatement
E100000130706,E100001015587,restatement
E100000130706,E100001016276,restatement
E100000130709,E100000000652,restatement
E100000130709,E100001000178,restatement
E100000130709,E100001015587,restatement
E100000130710,E100000000652,restatement
E100000130710,E100001000178,restatement
E100000130710,E100001015587,restatement
E100000130710,E100001016208,restatement
E100000130710,E100001016209,restatement
E100000130712,E100000000652,restatement
E100000130712,E100001000178,restatement
E100000130712,E100001000179,restatement
E100000130712,E100001015587,restatement
E100000130713,E100000123261,restatement
E100000130713,E100001015587,restatement
E100000130713,E100001016166,restatement
E100000130714,E100000000643,restatement
E100000130714,E100000123261,restatement
E100000130714,E100001000730,restatement
E100000130714,E100001016189,restatement
E100000130720,E100000123261,restatement
E100000130720,E100001016247,restatement
E100000130723,E100000123261,restatement
E100000130723,E100001015587,restatement
E100000130724,E100001015587,restatement
E100000130724,E100001016312,restatement
E100000130730,E100000123261,restatement
E100000130730,E100001015587,restatement
E100000130730,E100001016238,restatement
E100000130735,E100001016220,restatement
E100000130736,E100000130737,restatement
E100000130736,E100001015587,restatement
E100000130738,E100001016260,restatement
E100000130738,E100001016261,restatement
E100000130738,E100001016262,restatement
E100000130738,E100001016263,restatement
E100000130738,E100001016264,restatement
E100000130748,E100000123261,restatement
E100000130748,E100001015587,restatement
E100000130748,E100001016307,restatement
E100000130748,E100001016308,restatement
E100000130756,E100001014573,restatement
E100000130756,E100001015587,restatement
E100000130756,E100001015832,restatement
E100000130756,E100001015833,restatement
E100000130783,E100000131157,restatement
E100000130792,E100000123261,restatement
E100000130792,E100001016149,restatement
E100000130816,E100000131035,restatement
E100000130816,E100000131161,restatement
E100000130816,E100001000695,restatement
E100000130816,E100001015587,restatement
E100000130841,E100001016284,restatement
E100000130846,E100000123261,restatement
E100000130846,E100001015587,restatement
E100000130851,E100001016179,restatement
E100000130853,E100000123261,restatement
E100000130853,E100001015587,restatement
E100000130876,E100000123261,restatement
E100000130881,E100000120333,restatement
E100000130927,E100000130718,restatement
E100000130929,E100001016333,restatement
E100000130968,E100000123261,restatement
E100000130977,E100000130931,restatement
E100000130979,E100000130703,restatement
E100000130981,E100000130980,restatement
E100000130987,E100000123261,restatement
E100000130987,E100001015587,restatement
E100000130999,E100000123261,restatement
E100000131026,E100000130850,restatement
E100000131026,E100001015587,restatement
E100000131028,E100002004685,restatement
E100000131043,E100000124668,restatement
E100000131045,E100000123261,restatement
E100000131045,E100001015587,restatement
E100000131070,E100001016320,restatement
E100000131077,E100000000543,restatement
E100000131077,E100000000561,restatement
E100000131094,E100001015587,restatement
E100000131118,E100001016248,restatement
E100000131130,E100002003653,restatement
E100000131142,E100000000563,restatement
E100000131174,E100001016277,restatement
E100000131174,E100001016278,restatement
E100000131180,E100001016285,restatement
E100000131184,E100001010117,restatement
E100000131188,E100000131200,restatement
E100000131189,E100000131078,restatement
E100000131228,E100000123261,restatement
E100000131228,E100001010403,restatement
E100000131236,E100000123261,restatement
E100000131245,E100000131316,restatement
E100000131246,E100001000348,restatement
E100000131246,E100001010595,restatement
E100000131246,E100001010596,restatement
E100000131246,E100001014573,restatement
E100000131246,E100001015587,restatement
E100000131301,E100001010429,restatement
E100000131301,E100001016581,restatement
E100000131301,E100001016583,restatement
E100000131353,E100000123261,restatement
E100000131353,E100001015587,restatement
E100000131353,E100001016487,restatement
E100000131353,E100001016488,restatement
E100000131353,E100001016489,restatement
E100000131360,E100000131258,restatement
E100000131420,E100000131246,restatement
E100000131447,E100000131814,restatement
E100000131448,E100001000765,restatement
E100000131448,E100001000766,restatement
E100000131448,E100001010436,restatement
E100000131458,E100001000348,restatement
E100000131458,E100001010595,restatement
E100000131469,E100000001332,restatement
E100000131469,E100001000402,restatement
E100000131502,E100000123261,restatement
E100000131502,E100001015587,restatement
E100000131502,E100001016422,restatement
E100000131502,E100001016423,restatement
E100000131502,E100001016424,restatement
E100000131502,E100001016425,restatement
E100000131502,E100001016426,restatement
E100000131504,E100001016497,restatement
E100000131509,E100000123261,restatement
E100000131509,E100001010429,restatement
E100000131509,E100001010437,restatement
E100000131509,E100001010438,restatement
E100000131509,E100001015587,restatement
E100000131535,E100002004696,restatement
