vintage,blank_rule,entity_id,name,hq_country,attributable_mw,units
August 2026,impute,E100001000329,Nebras Energy,Qatar,6778.8,33
August 2026,impute,E100000000909,Sembcorp Industries,Singapore,6729.0,29
August 2026,impute,E100000000649,Marubeni,Japan,6717.46,54
August 2026,impute,E100000000107,Capital Power,Canada,6663.5,16
August 2026,impute,E100000002899,Edison,Italy,6453.0,18
August 2026,impute,E100000003809,PetroVietnam Power Corporation,Vietnam,6439.0,10
August 2026,impute,E100000000888,Saudi Arabian Oil,Saudi Arabia,6356.0,33
August 2026,impute,E100000001940,Tata Power Company,India,6308.5,16
August 2026,impute,E100000001123,SSE,United Kingdom,6117.8,19
August 2026,impute,E100000000014,AGL Energy,Australia,6010.0,15
August 2026,impute,E100000001758,Central Puerto,Argentina,5890.61,23
August 2026,impute,E100000002691,China General Nuclear Power,China,5765.28,24
August 2026,impute,E100001000012,ENEA,Poland,5761.0,20
August 2026,impute,E100000000186,Fujian Funeng,China,5683.68,28
August 2026,impute,E100000000610,Eni,Italy,5621.32,41
August 2026,impute,E100000000218,Hubei Energy Group,China,5616.0,13
August 2026,impute,E100001000859,EL5-Energo,Russia,5585.0,23
August 2026,impute,E100001000440,NLC India,India,5539.8,20
August 2026,impute,E100000000019,Origin Energy,Australia,5429.18,18
August 2026,impute,E100000001164,CMS Energy,United States,5409.03,15
August 2026,impute,E100000001283,Pinnacle West Capital,United States,5355.21,35
August 2026,impute,E100000000815,San Miguel,Philippines,5295.55,19
August 2026,impute,E100001000083,Reliance Power,India,5160.0,10
August 2026,impute,E100001000522,JSW Energy,India,5137.0,21
August 2026,impute,E100000000953,POSCO Holdings,South Korea,5114.02,14
August 2026,impute,E100000000247,Power Construction Corporation of China,China,5093.28,48
August 2026,impute,E100001000439,Jindal Steel,India,4990.0,21
August 2026,impute,E100000001135,Alliant Energy,United States,4951.1,21
August 2026,impute,E100000000650,Mitsubishi,Japan,4906.53,46
August 2026,impute,E100000003831,Power and Water Utility Company for Jubail and Yanbu,Saudi Arabia,4884.26,11
August 2026,impute,E100000000652,Nippon Steel,Japan,4883.98,34
August 2026,impute,E100000001830,TransAlta,Canada,4861.08,30
August 2026,impute,E100000002130,Electricity Generating,Thailand,4838.82,15
August 2026,impute,E100000001158,Blackstone,United States,4826.94,26
August 2026,impute,E100000000067,Eneva,Brazil,4820.86,12
August 2026,impute,E100000000832,TAURON Polska Energia,Poland,4727.5,26
August 2026,impute,E100000000245,PetroChina,China,4622.05,62
August 2026,impute,E100000004351,YTL Power International,Malaysia,4592.5,18
August 2026,impute,E100000001986,Hokuriku Electric Power,Japan,4564.7,11
August 2026,impute,E100000001471,En+ Group,Russia,4546.48,58
August 2026,impute,E100000000156,Beijing Jingneng Clean Energy,China,4526.8,11
August 2026,impute,E100000001941,Torrent Power,India,4494.0,12
August 2026,impute,E100000003732,Forward Energo,Russia,4467.0,22
August 2026,impute,E100000001029,Global Power Synergy,Thailand,4435.08,24
August 2026,impute,E100000000084,Petróleo Brasileiro,Brazil,4392.73,24
August 2026,impute,E100000001985,Hokkaido Electric Power,Japan,4373.6,14
August 2026,impute,E100000001371,Aboitiz Power,Philippines,4181.04,23
August 2026,impute,E100000002882,Power Generation 3,Vietnam,4174.0,7
August 2026,impute,E100000000185,China Energy Engineering,China,4154.0,20
August 2026,impute,E100001000364,ENKA İnşaat ve Sanayi,Türkiye,4000.0,5
August 2026,impute,E100000000655,Shikoku Electric Power,Japan,3994.49,17
August 2026,impute,E100000000864,RusHydro,Russia,3986.02,45
August 2026,impute,E100000000647,Kobe Steel,Japan,3948.2,6
August 2026,impute,E100000002435,Aluminium Bahrain,Bahrain,3926.9,7
August 2026,impute,E100000000337,CEZ,Czech Republic,3894.0,21
August 2026,impute,E100001000611,Jaiprakash Power Ventures,India,3800.0,7
August 2026,impute,E100000003742,Territorial Generating Company No 1,Russia,3799.0,26
August 2026,impute,E100000000935,GS Holdings,South Korea,3732.41,14
August 2026,impute,E100000001247,KKR & Co.,United States,3715.63,23
August 2026,impute,E100000001763,Pampa Energia,Argentina,3691.52,16
August 2026,impute,E100000000476,Public Power Corporation,Greece,3647.11,26
August 2026,impute,E100000000654,Osaka Gas,Japan,3611.34,24
August 2026,impute,E100000001116,National Grid,United Kingdom,3480.4,28
August 2026,impute,E100002016384,Bridgepoint Group,United Kingdom,3367.5,54
August 2026,impute,E100000000869,LUKOIL,Russia,3343.6,38
August 2026,impute,E100000000746,Shell,United Kingdom,3339.17,39
August 2026,impute,E100000001173,Carlyle Group,United States,3268.68,26
August 2026,impute,E100001001053,FirstEnergy,United States,3204.0,5
August 2026,impute,E100000001492,Gazprom,Russia,3199.52,36
August 2026,impute,E100000000635,ENEOS Holdings,Japan,3196.17,7
August 2026,impute,E100000003385,K-Electric,Pakistan,3152.8,12
August 2026,impute,E100000001454,E.ON,Germany,3152.14,18
August 2026,impute,E100000000834,EDP,Portugal,3141.61,11
August 2026,impute,E100000002411,Aksa Enerji Uretim,Türkiye,3122.13,14
August 2026,impute,E100000001013,Formosa Petrochemical,Taiwan,3102.8,17
August 2026,impute,E100000000487,HK Electric Investments and HK Electric Investments,Cayman Islands,3045.0,12
August 2026,impute,E100000001223,General Electric,United States,3044.43,26
August 2026,impute,E100000001895,Siemens Energy,Germany,3010.0,2
August 2026,impute,E100000120560,Hindalco Industries,India,2983.2,29
August 2026,impute,E100000001023,B.Grimm Power,Thailand,2803.33,23
August 2026,impute,E100000000827,ORLEN,Poland,2778.88,18
August 2026,impute,E100000121168,RattanIndia Power,India,2700.0,10
August 2026,impute,E100000122571,Baoshan Iron & Steel,China,2682.21,16
August 2026,impute,E100000001237,ITOCHU,Japan,2602.03,15
August 2026,impute,E100000000114,Fortis,Canada,2583.93,14
August 2026,impute,E100000000173,China Petrochemical,China,2556.17,58
August 2026,impute,E100000003440,Korea District Heating,South Korea,2544.6,9
August 2026,impute,E100000000620,Iren,Italy,2523.0,6
August 2026,impute,E100000002054,Hub Power Company,Pakistan,2445.79,9
August 2026,impute,E100000002305,Portland General Electric,United States,2401.8,7
August 2026,impute,E100001000736,CESC,India,2365.0,14
August 2026,impute,E100000123957,TBEA,China,2333.76,6
August 2026,impute,E100000120943,SGK-Novosibirsk,Russia,2326.0,20
August 2026,impute,E100000000018,Macquarie Group,Australia,2277.41,25
August 2026,impute,E100000001268,NiSource,United States,2264.0,6
August 2026,impute,E100000002868,ENGIE Energía Perú,Peru,2259.0,8
August 2026,impute,E100000000980,Repsol,Spain,2216.0,11
August 2026,impute,E100000152192,Partners Group Holding,Switzerland,2171.0,18
August 2026,impute,E100000003683,OPC Energy,Israel,2123.3,11
August 2026,impute,E100000123366,Yankuang Energy Group,China,2108.81,19
August 2026,impute,E100000001213,Exxon Mobil,United States,2102.48,26
August 2026,impute,E100000001647,SK,South Korea,2072.96,5
August 2026,impute,E100000121372,TAQA Morocco,Morocco,2056.0,6
August 2026,impute,E100000000013,YPF,Argentina,2048.32,10
August 2026,impute,E100000000197,Guangzhou Hengyun Enterprises Holdings,China,2000.0,6
August 2026,impute,E100000002579,China General Nuclear Power New Energy Holdings,Hong Kong,1988.0,3
August 2026,impute,E100000001132,Air Products and Chemicals,United States,1973.11,7
August 2026,impute,E100000000660,Tokyo Gas,Japan,1966.98,11
August 2026,impute,E100000002936,Enel Generación Chile,Chile,1956.0,8
August 2026,impute,E100001014553,SK Innovation,South Korea,1940.2,6
August 2026,impute,E100000001096,BP,United Kingdom,1916.71,13
August 2026,impute,E100000000960,Samsung C&T,South Korea,1899.95,14
August 2026,impute,E100000003694,Okinawa Electric Power,Japan,1895.0,11
August 2026,impute,E100000000475,Metlen Energy & Metals,Greece,1887.79,4
August 2026,impute,E100001010888,Banpu Power,Thailand,1869.7,7
August 2026,impute,E100002000031,Dow,United States,1868.8,3
August 2026,impute,E100000002727,Colbun,Chile,1866.22,8
August 2026,impute,E100000001015,Formosa Plastics,Taiwan,1851.65,12
August 2026,impute,E100000001270,Occidental Petroleum,United States,1786.83,3
August 2026,impute,E100002021926,City of Vienna,Austria,1775.0,5
August 2026,impute,E100000000490,Kunlun Energy Company Limited,Hong Kong,1759.1,24
August 2026,impute,E100000000388,Veolia Environnement,France,1693.31,26
August 2026,impute,E100000001017,Taiwan Cogeneration,Taiwan,1658.61,7
August 2026,impute,E100000001293,Sempra,United States,1639.5,5
August 2026,impute,E100000150310,NorthWestern Energy Group,United States,1623.35,11
August 2026,impute,E100000002718,Clearway Energy,United States,1610.0,13
August 2026,impute,E100000000813,Manila Electric,Philippines,1602.58,16
August 2026,impute,E100000002056,Kot Addu Power,Pakistan,1600.0,3
August 2026,impute,E100000000220,Industrial and Commercial Bank of China,China,1597.14,73
August 2026,impute,E100000000135,Suncor Energy,Canada,1550.33,15
August 2026,impute,E100000001235,IDACORP,United States,1530.38,8
August 2026,impute,E100000000955,SK Gas,South Korea,1511.59,3
August 2026,impute,E100000003769,Pacific Gas and Electric,United States,1499.0,3
August 2026,impute,E100000001133,Algonquin Power & Utilities,Canada,1492.0,12
August 2026,impute,E100001011985,Hawaiian Electric Industries,United States,1491.1,19
August 2026,impute,E100000001384,Ares Management,United States,1484.82,8
August 2026,impute,E100000003994,Shamal Az Zour Al Oula Power and Water Company,Kuwait,1464.78,2
August 2026,impute,E100000000195,Guangxi Guiguan Electric Power,China,1462.0,5
August 2026,impute,E100000000687,ArcelorMittal,Luxembourg,1395.04,23
August 2026,impute,E100000000874,Rosneft,Russia,1312.67,16
August 2026,impute,E100000122257,Inner Mongolia Junzheng Energy & Chemical Group,China,1307.0,7
August 2026,impute,E100000000522,National Aluminium,India,1297.2,13
August 2026,impute,E100000001198,Edison International,United States,1286.0,7
August 2026,impute,E100000000436,Siemens,Germany,1270.66,6
August 2026,impute,E100001001019,Konya Şeker Sanayi ve Ticaret,Türkiye,1255.5,10
August 2026,impute,E100001016064,Cheniere Energy Partners,United States,1249.2,6
August 2026,impute,E100000000265,Shenzhen Gas,China,1240.2,4
August 2026,impute,E100000000958,Samchully,South Korea,1220.76,6
August 2026,impute,E100000001008,Asia Cement,Taiwan,1210.0,2
August 2026,impute,E100000001937,Reliance Infrastructure,India,1205.0,5
August 2026,impute,E100000002038,Genesis Energy,New Zealand,1204.0,5
August 2026,impute,E100001000177,Mitsubishi Heavy Industries,Japan,1203.72,6
August 2026,impute,E100000001528,Infrastructure Leasing & Financial Services,India,1200.0,2
August 2026,impute,E100000121154,Quang Ninh Thermal Power,Vietnam,1200.0,4
August 2026,impute,E100001016664,Jindal Poly Investment & Finance,India,1200.0,2
August 2026,impute,E100000000766,Equinor,Norway,1161.0,6
August 2026,impute,E100000002115,SK Hynix,South Korea,1155.0,4
August 2026,impute,E100000001946,PT Cikarang Listrindo,Indonesia,1144.0,4
August 2026,impute,E100000000395,BASF,Germany,1138.2,8
August 2026,impute,E100002000010,GMR Power and Urban Infra,India,1115.41,5
August 2026,impute,E100000001057,Hacı Ömer Sabancı Holding,Türkiye,1114.7,8
August 2026,impute,E100000000030,Verbund,Austria,1106.2,5
August 2026,impute,E100001000535,Elektroprivreda BiH,Bosnia and Herzegovina,1090.0,6
August 2026,impute,E100000004212,thyssenkrupp,Germany,1075.0,8
August 2026,impute,E100000001179,Chevron,United States,1059.3,14
August 2026,impute,E100000000360,Fortum,Finland,1053.56,7
August 2026,impute,E100000000685,Ignitis Grupe,Lithuania,1045.0,3
August 2026,impute,E100000121116,Pha Lai Thermal Power,Vietnam,1040.0,6
August 2026,impute,E100000000472,"GEK TERNA Holdings, Real Estate, Construction",Greece,1020.5,5
August 2026,impute,E100000000870,Norilsk Nickel Mining and Metallurgical Company,Russia,1016.7,11
August 2026,impute,E100002002847,Rio Tinto,Australia,1005.28,11
August 2026,impute,E100000000375,Air Liquide,France,996.0,12
August 2026,impute,E100000000050,Solvay,Belgium,995.96,16
August 2026,impute,E100000002867,ENGIE Energía Chile,Chile,994.0,4
August 2026,impute,E100000001734,Westlake,United States,991.5,10
August 2026,impute,E100000001012,Formosa Chemicals & Fibre,Taiwan,983.8,8
August 2026,impute,E100001000794,PT Barito Pacific,Indonesia,980.0,2
August 2026,impute,E100000002937,Orygen Perú,Peru,978.7,5
August 2026,impute,E100000001254,Marathon Petroleum,United States,973.95,3
August 2026,impute,E100000000151,Agricultural Bank of China,China,970.17,40
August 2026,impute,E100000121022,PT Indah Kiat Pulp & Paper,Indonesia,965.0,12
August 2026,impute,E100001000384,Ternium,Luxembourg,947.0,5
August 2026,impute,E100000001277,PNM Resources,United States,930.21,6
August 2026,impute,E100000004032,Shikun & Binui Energy,Israel,929.5,9
August 2026,impute,E100000002169,ALLETE,United States,926.9,4
August 2026,impute,E100001000796,S. Alam Cold Rolled Steels,Bangladesh,924.0,2
August 2026,impute,E100000000021,EVN,Austria,922.1,4
August 2026,impute,E100000003684,OVM Petrom,Romania,920.0,2
August 2026,impute,E100000002141,Akenerji Elektrik Üretim,Türkiye,904.0,1
August 2026,impute,E100000121261,Semirara Mining and Power,Philippines,900.0,4
August 2026,impute,E100001000963,SMN Power Holding,Oman,874.0,3
August 2026,impute,E100000000473,HELLENiQ ENERGY Holdings,Greece,856.84,3
August 2026,impute,E100000001303,TexGen Power,United States,853.0,3
August 2026,impute,E100000000426,MVV Energie,Germany,844.2,7
August 2026,impute,E100001000641,Archer-Daniels-Midland,United States,842.5,16
August 2026,impute,E100000001260,Morgan Stanley,United States,837.99,2
August 2026,impute,E100000132372,Yanzhou Coal Mining,China,837.24,6
August 2026,impute,E100001000782,PT Alamtri Resources Indonesia,Indonesia,836.0,6
August 2026,impute,E100000002824,Dongguan Nine Dragons Paper Industries,Bermuda,830.0,9
August 2026,impute,E100000000938,Hanjin Heavy Industries & Construction Holdings,South Korea,827.0,3
August 2026,impute,E100000000810,First Generation Holdings,Philippines,823.55,7
August 2026,impute,E100000000136,TC Energy,Canada,815.0,3
August 2026,impute,E100000000102,AltaGas,Canada,812.0,4
August 2026,impute,E100001000668,Gujarat Industries Power,India,810.0,6
August 2026,impute,E100000000656,Sojitz,Japan,807.95,8
August 2026,impute,E100002007932,Otter Tail,United States,798.18,4
August 2026,impute,E100000001169,California Resources,United States,797.0,5
August 2026,impute,E100000001983,East Japan Railway,Japan,796.4,4
August 2026,impute,E100000121375,TCC Group Holdings,Taiwan,792.0,2
August 2026,impute,E100000000053,CK Infrastructure Holdings,Bermuda,790.44,5
August 2026,impute,E100000121080,PT Trimegah Bangun Persada,Indonesia,771.5,14
August 2026,impute,E100000002415,Al Suwadi Power Company,Oman,766.0,1
August 2026,impute,E100000002412,Al Batinah Power Company,Oman,766.0,1
August 2026,impute,E100000000662,Toyota Tsusho,Japan,759.03,5
August 2026,impute,E100000001005,UBS Group,Switzerland,733.09,35
August 2026,impute,E100000001251,MGE Energy,United States,730.62,10
August 2026,impute,E100001000746,PT Bukit Asam,Indonesia,725.56,4
August 2026,impute,E100000001186,Consolidated Edison,United States,716.0,4
August 2026,impute,E100000001918,Indian Oil,India,714.4,5
August 2026,impute,E100000120948,OPG Power Ventures,Isle of Man,714.0,6
August 2026,impute,E100000000015,BHP Group,Australia,707.4,2
August 2026,impute,E100000002664,Central Electricity Generating,Jordan,690.0,4
August 2026,impute,E100001000703,Steel Authority of India,India,688.0,15
August 2026,impute,E100000000881,Tatneft,Russia,684.0,6
August 2026,impute,E100000001271,Olin,United States,678.0,2
August 2026,impute,E100000001157,Black Hills,United States,676.52,9
August 2026,impute,E100000000764,Transnational Corporation,Nigeria,676.26,14
August 2026,impute,E100000000842,Qatar Aluminium Manufacturing Co,Qatar,675.0,2
August 2026,impute,E100000000459,Volkswagen,Germany,672.0,7
August 2026,impute,E100000000006,Capex,Argentina,672.0,1
August 2026,impute,E100000003523,Mainova,Germany,665.98,18
August 2026,impute,E100001016964,Keppel Infrastructure Trust Management,Singapore,663.0,3
August 2026,impute,E100001000636,Alcoa,United States,661.3,4
August 2026,impute,E100002011797,Meshek Energy - Renewable Energies,Israel,660.38,8
August 2026,impute,E100000120779,Lucky Cement,Pakistan,660.0,1
August 2026,impute,E100000121210,SJVN,India,660.0,1
August 2026,impute,E100000001827,Northland Power,Canada,640.76,3
August 2026,impute,E100001010136,PT Krakatau Steel (Persero),Indonesia,640.0,7
August 2026,impute,E100000001282,Phillips 66,United States,631.0,5
August 2026,impute,E100000120147,Aydem Yenilenebilir Enerji,Türkiye,630.0,3
August 2026,impute,E100000121462,Tosoh,Japan,630.0,4
August 2026,impute,E100000003676,Novolipetsk Steel,Russia,620.0,11
August 2026,impute,E100000001576,MVM Balance,Hungary,615.0,6
August 2026,impute,E100001010146,China Steel,Taiwan,613.65,5
August 2026,impute,E100000000643,JFE Holdings,Japan,611.55,9
August 2026,impute,E100000004278,United Power Generation & Distribution Company,Bangladesh,610.38,3
August 2026,impute,E100000120926,Nickel Industries,Australia,608.0,2
August 2026,impute,E100000129050,Ping An Insurance (Group) Company of China,China,606.86,31
August 2026,impute,E100000000316,Zhuhai Port,China,604.92,6
August 2026,impute,E100000002086,Territorial Generating Company No 14,Russia,601.2,8
August 2026,impute,E100000000524,Oil and Natural Gas,India,600.62,4
August 2026,impute,E100000120645,JAKS Resources,Malaysia,600.0,2
August 2026,impute,E100000152472,Novatek,Russia,600.0,2
August 2026,impute,E100001010326,Evraz,Russia,600.0,7
August 2026,impute,E100000004062,Sohar Power Company,Oman,597.0,1
August 2026,impute,E100001010315,Salzgitter,Germany,592.0,8
August 2026,impute,E100000001586,Motor Oil Hellas,Greece,591.31,2
August 2026,impute,E100000002037,Contact Energy,New Zealand,587.0,3
August 2026,impute,E100000001757,Aluar Aluminio Argentino,Argentina,585.0,2
August 2026,impute,E100000000639,Idemitsu Kosan,Japan,581.83,4
August 2026,impute,E100000001177,CenterPoint Energy,United States,581.47,7
August 2026,impute,E100001000707,Tokuyama,Japan,577.0,5
August 2026,impute,E100000121235,Sakhalinenergo,Russia,575.28,7
August 2026,impute,E100000000735,Akzo Nobel,Netherlands,573.0,3
August 2026,impute,E100002000740,Imperial Oil,Canada,566.0,12
August 2026,impute,E100000001101,Centrica,United Kingdom,565.0,4
August 2026,impute,E100000120767,Lee & Man Paper Manufacturing,Cayman Islands,562.55,11
August 2026,impute,E100001010018,Tata Steel,India,555.0,8
August 2026,impute,E100000121564,Yuzhno-Kuzbasskaya GRES,Russia,554.0,8
August 2026,impute,E100000000512,GVK Power & Infrastructure,India,540.0,2
August 2026,impute,E100001011008,Nava,India,533.0,7
August 2026,impute,E100000001801,Grupo Neoenergia,Brazil,533.0,1
August 2026,impute,E100001010447,DL E&C,South Korea,519.48,2
August 2026,impute,E100000000486,First Pacific,Bermuda,518.01,4
August 2026,impute,E100000000718,Grupo México,Mexico,516.2,2
August 2026,impute,E100000002180,Avista,United States,515.0,4
August 2026,impute,E100000001241,International Paper,United States,508.7,11
August 2026,impute,E100000003097,Geregu Power,Nigeria,507.0,3
August 2026,impute,E100000001943,PT AKR Corporindo,Indonesia,500.0,1
August 2026,impute,E100001000710,PT United Tractors,Indonesia,500.0,2
August 2026,impute,E100000000936,HDC Holdings,South Korea,500.0,1
August 2026,impute,E100000003747,Nizhnekamskneftekhim,Russia,495.0,1
August 2026,impute,E100000121175,Reliance Industries,India,492.0,6
August 2026,impute,E100001010708,POSCO International,South Korea,486.0,6
August 2026,impute,E100000000692,Tenaris,Luxembourg,483.0,3
August 2026,impute,E100000000759,Oando,Nigeria,480.0,1
August 2026,impute,E100002024548,Lygend Resources & Technology,,478.5,8
August 2026,impute,E100000120561,Hindustan Zinc,India,474.0,6
August 2026,impute,E100000001745,Zespół Elektrowni Pątnów Adamów Konin,Poland,474.0,1
August 2026,impute,E100002005662,Eastman Chemical,United States,468.0,1
August 2026,impute,E100000120931,Nippon Paper Industries,Japan,463.8,7
August 2026,impute,E100001011107,RAO ES Vostoka,Russia,457.74,37
August 2026,impute,E100002002779,CITIC,China,456.0,3
August 2026,impute,E100000002364,Barka Water and Power Company,Oman,456.0,1
August 2026,impute,E100000002083,Kurgan Generating Company,Russia,450.0,5
August 2026,impute,E100000000121,Maxim Power,Canada,450.0,3
August 2026,impute,E100001011672,Sapphire Fibres,Pakistan,446.23,2
August 2026,impute,E100000003980,Sembcorp Salalah Power & Water,Oman,445.0,1
August 2026,impute,E100000002088,Severstal,Russia,445.0,6
August 2026,impute,E100001000649,Cleveland-Cliffs,United States,442.8,7
August 2026,impute,E100000001551,Zespół Elektrociepłowni Wrocławskich Kogeneracja,Poland,442.0,4
August 2026,impute,E100001014430,Cheniere Energy,United States,432.0,1
August 2026,impute,E100001000516,JSW Steel,India,428.5,8
August 2026,impute,E100000001534,JPMorgan Chase & Co,United States,427.53,15
August 2026,impute,E100001000155,Evonik Industries,Germany,423.8,6
August 2026,impute,E100000000051,Tessenderlo Group,Belgium,422.0,1
August 2026,impute,E100001000920,Nanjing Iron and Steel,China,420.0,7
August 2026,impute,E100000001906,enercity,Germany,415.86,14
August 2026,impute,E100000001691,Summit Power,Bangladesh,410.59,6
August 2026,impute,E100001000861,Priargunsky Industrial Mining and Chemical Association,Russia,410.0,6
August 2026,impute,E100000001450,Doreen Power Generations and Systems,Bangladesh,408.24,7
August 2026,impute,E100000120454,Filinvest Development,Philippines,405.0,3
August 2026,impute,E100002016305,BKV,United States,401.5,2
August 2026,impute,E100000001989,Kawasaki Heavy Industries,Japan,398.0,1
August 2026,impute,E100000000645,Japan Petroleum Exploration,Japan,389.4,2
August 2026,impute,E100001011696,Ranhill Holdings,Malaysia,380.0,2
August 2026,impute,E100000001119,Rio Tinto,United Kingdom,380.0,3
August 2026,impute,E100000001885,K+S,Germany,379.0,4
August 2026,impute,E100000135336,Celsia Colombia,Colombia,376.0,2
August 2026,impute,E100000120871,Mudajaya Group,Malaysia,374.4,4
August 2026,impute,E100000121604,İzdemir Enerji Elektrik Üretim,Türkiye,370.0,1
August 2026,impute,E100000123560,Shanying International Holdings,China,367.0,7
August 2026,impute,E100000121535,Walsin Lihwa,Taiwan,365.38,2
August 2026,impute,E100000003772,Pakgen Power,Pakistan,365.0,1
August 2026,impute,E100000000424,Linde,United Kingdom,362.6,1
August 2026,impute,E100000001768,APA Group,Australia,362.2,4
August 2026,impute,E100000121206,SGC Energy,South Korea,361.0,3
August 2026,impute,E100000002938,Enel Generación Piura,Peru,360.8,3
August 2026,impute,E100000002134,Thai Oil,Thailand,357.0,3
August 2026,impute,E100001010119,Fondul Proprietatea,Romania,356.4,5
August 2026,impute,E100000000103,Barrick Mining,Canada,356.15,3
August 2026,impute,E100000120309,Daio Paper,Japan,356.0,5
August 2026,impute,E100001000878,Bharat Heavy Electricals,India,353.6,2
August 2026,impute,E100000121484,UBE,Japan,353.2,3
August 2026,impute,E100000124191,Harbin Electric,China,352.8,4
August 2026,impute,E100000001016,Nan Ya Plastics,Taiwan,350.8,3
August 2026,impute,E100001011103,Eastern Power Group,Thailand,350.0,1
August 2026,impute,E100000000822,Energa,Poland,340.55,4
August 2026,impute,E100000121588,Çan2 Termik,Türkiye,330.0,1
August 2026,impute,E100000003476,Lalpir Power,Pakistan,326.0,1
August 2026,impute,E100000000927,Sasol,South Africa,324.0,2
August 2026,impute,E100000001919,KSK Energy Ventures,India,322.0,5
August 2026,impute,E100000000638,INPEX,Japan,321.89,3
August 2026,impute,E100000002085,Kamchatskenergo,Russia,320.0,5
August 2026,impute,E100000120611,PT Indika Energy,Indonesia,316.8,2
August 2026,impute,E100000121589,Çates Elektrik Üretim,Türkiye,314.0,2
August 2026,impute,E100000000113,First Quantum Minerals,Canada,306.0,2
August 2026,impute,E100000120945,OCI Holdings,South Korea,304.0,2
August 2026,impute,E100001011407,UNACEM Corp,Peru,300.6,1
August 2026,impute,E100000002080,Magnitogorskiy Metallurgicheskiy Kombinat,Russia,300.0,6
August 2026,impute,E100000121188,Rudnik i Termoelektrana Ugljevik,Bosnia and Herzegovina,300.0,1
August 2026,impute,E100000121281,Shree Cement,India,300.0,2
August 2026,impute,E100000001770,Energy World,Hong Kong,299.25,2
August 2026,impute,E100000000669,National Company KazMunayGas,Kazakhstan,298.62,11
August 2026,impute,E100000001688,Sumitomo Chemical,Japan,293.6,5
August 2026,impute,E100002016955,DigitalBridge Group,United States,292.0,2
August 2026,impute,E100002003582,Intesa Sanpaolo,Italy,286.7,3
August 2026,impute,E100000002414,Al Kamil Power Company,Oman,285.0,3
August 2026,impute,E100000001275,PBF Energy,United States,284.0,3
August 2026,impute,E100000000533,PT Medco Energi Internasional,Indonesia,283.1,9
August 2026,impute,E100000000141,Pátria Investments,Cayman Islands,283.06,1
August 2026,impute,E100000001114,Mondi,United Kingdom,279.3,8
August 2026,impute,E100000123215,Xinyu Iron & Steel,China,279.0,3
August 2026,impute,E100001011087,Sumitomo Metal Mining,Japan,278.75,5
August 2026,impute,E100000150921,E1,South Korea,277.39,1
August 2026,impute,E100000001716,Toplofikacia Pleven,Bulgaria,273.0,4
August 2026,impute,E100002019158,CIAN Agro Industries & Infrastructure,India,270.0,1
August 2026,impute,E100001000064,Kaidi Ecological and Environmental Technology,China,270.0,2
August 2026,impute,E100000000531,UltraTech Cement,India,270.0,6
August 2026,impute,E100001000303,Altern Energy,Pakistan,270.0,1
August 2026,impute,E100000000950,Korea Zinc,South Korea,270.0,1
August 2026,impute,E100001011131,IRPC,Thailand,268.03,3
August 2026,impute,E100002017821,Banco Santander,Spain,266.0,1
August 2026,impute,E100000120748,Kumho Petrochemical,South Korea,264.0,2
August 2026,impute,E100000000991,BKW,Switzerland,263.65,2
August 2026,impute,E100001010549,VPower Group International Holdings,Cayman Islands,262.13,4
August 2026,impute,E100000000372,UPM-Kymmene,Finland,262.0,3
August 2026,impute,E100000000353,Seaboard,United States,261.0,2
August 2026,impute,E100001000677,Indian Metals and Ferro Alloys,India,258.0,5
August 2026,impute,E100000121578,Zhejiang Huayou Cobalt,China,250.0,1
August 2026,impute,E100002016163,Türkiye Sise Ve Cam Fabrikalari,Türkiye,250.0,2
August 2026,impute,E100000120686,Jindal Stainless,India,250.0,2
August 2026,impute,E100001000669,Gujarat Mineral Development,India,250.0,2
August 2026,impute,E100001010446,Taeyoung Engineering & Construction,South Korea,243.36,2
August 2026,impute,E100000000180,Chongqing Gas Group,China,242.4,4
August 2026,impute,E100000000619,Hera,Italy,241.6,4
August 2026,impute,E100000001071,Turcas Petrol,Türkiye,239.22,1
August 2026,impute,E100000001905,Wacker Chemie,Germany,238.0,2
August 2026,impute,E100002025038,KB Financial Group,South Korea,237.5,1
August 2026,impute,E100000000707,YTL Corporation,Malaysia,231.0,2
August 2026,impute,E100000002135,WHA Utilities and Power,Thailand,230.9,7
August 2026,impute,E100001010133,South32,Australia,230.48,4
August 2026,impute,E100000121051,PT Pabrik Kertas Tjiwi Kimia,Indonesia,230.0,4
August 2026,impute,E100000000591,ICL Group,Israel,230.0,1
August 2026,impute,E100000000858,Ilim Group,Russia,230.0,4
August 2026,impute,E100000003529,Mangalore Refinery and Petrochemicals,India,229.0,2
August 2026,impute,E100000001597,Newmont,United States,228.45,3
August 2026,impute,E100001011309,WHA Corporation,Thailand,227.53,1
August 2026,impute,E100000002976,Engro Powergen Qadirpur,Pakistan,227.0,1
August 2026,impute,E100001014354,CNOOC,Hong Kong,226.1,4
August 2026,impute,E100000001069,Petkim Petrokimya Holding,Türkiye,226.0,1
August 2026,impute,E100000000513,GAIL,India,225.86,3
August 2026,impute,E100000003952,Saif Power,Pakistan,225.0,1
August 2026,impute,E100000001465,Elektroprivreda Crne Gore,Montenegro,225.0,1
August 2026,impute,E100000004388,Zorlu Enerji Elektrik Uretim,Türkiye,223.2,2
August 2026,impute,E100001000618,SPC Power,Philippines,221.0,2
August 2026,impute,E100000000148,Energía Latina,Chile,220.3,3
